cc,nullReferences
1,0
1,0
10,5
13,9
1,0
1,0
4,1
4,1
1,0
1,0
4,1
1,0
10,4
1,0
4,1
1,0
4,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
3,1
4,1
1,0
1,0
1,0
1,0
1,0
1,0
9,2
4,1
1,0
63,21
1,0
10,4
1,0
1,0
1,0
1,0
2,0
5,4
2,0
4,0
9,3
4,0
17,2
2,0
3,1
2,1
4,1
2,0
2,1
10,8
2,1
7,3
2,0
8,6
1,1
5,0
7,3
1,0
1,0
145,37
81,32
1,0
1,0
1,18
1,21
1,9
1,10
1,11
1,9
1,9
1,9
1,0
1,0
1,9
1,0
1,0
1,0
1,0
54,9
69,39
2,0
2,0
1,0
1,0
20,4
1,0
1,0
126,41
1,0
4,2
1,0
1,0
1,0
131,22
154,54
3,0
1,0
1,0
22,6
46,29
139,37
1,0
1,0
33,4
17,4
4,0
1,0
5,2
1,0
8,3
10,0
7,0
2,0
1,0
7,1
2,1
29,12
11,4
39,8
3,0
10,12
13,3
31,20
33,28
13,10
27,19
40,13
2,1
1,0
12,9
1,0
94,50
5,6
53,40
166,73
12,11
5,5
35,30
12,21
2,1
7,2
6,5
5,2
6,8
8,9
5,2
19,24
19,8
7,1
1,1
34,4
12,8
6,6
8,0
1,1
10,0
1,0
11,5
70,46
58,36
12,10
28,15
12,11
1,0
24,16
13,4
22,35
25,7
1,0
52,12
33,14
2,1
3,2
11,3
52,20
3,0
3,2
1,0
1,0
34,9
74,20
14,4
82,13
4,0
1,0
201,44
2,0
9,6
1,0
1,0
91,33
19,0
5,3
2,0
6,2
2,2
97,49
1,0
34,19
10,0
17,7
8,6
36,14
20,10
21,0
1,0
1,0
1,0
8,4
37,20
22,4
18,17
1,0
4,0
9,1
1,0
2,0
1,0
37,14
13,15
17,87
34,14
22,2
12,0
33,4
20,7
12,10
1,0
9,2
26,26
4,1
1,0
15,2
57,15
1,0
35,11
27,3
1,0
1,0
53,15
44,12
19,7
7,2
1,0
1,0
1,0
1,0
38,19
21,9
31,2
55,17
37,14
1,0
17,2
10,9
21,7
230,139
1,0
1,1
45,21
9,2
21,10
56,30
21,10
12,11
1,0
1,0
5,6
1,0
1,0
1,0
1,0
3,3
1,0
3,3
3,3
3,4
3,3
5,3
5,4
13,7
9,7
1,0
3,3
4,4
18,33
6,1
1,0
5,2
15,1
1,0
9,6
17,1
1,3
15,0
3,0
8,2
1,0
53,4
1,0
13,2
4,5
1,5
1,2
1,0
18,4
278,188
1,5
30,14
1,4
42,12
15,16
6,10
1,1
13,3
20,4
9,3
321,89
1,4
1,1
25,23
308,86
1,2
1,1
42,32
1,1
963,406
19,8
7,8
10,4
1,5
1,2
1,1
1,6
25,12
16,3
1,1
40,28
308,190
6,4
1,0
1,5
1,0
54,85
1,1
358,217
7,2
155,106
1,0
1,0
1,0
85,47
1,0
1,0
1,0
1,0
1,0
1,0
61,15
1,0
1,0
1,0
1,0
2,0
1,0
2,2
1,0
1,0
6,4
36,25
1,0
1,0
1,0
1,0
11,3
1,0
1,0
1,0
11,3
1,0
11,3
9,3
88,28
1,0
5,4
9,3
5,3
1,1
2,1
118,30
142,54
13,1
59,21
19,10
53,31
7,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
17,12
154,65
7,1
195,128
15,19
85,32
12,6
23,14
122,34
8,3
2,0
26,17
8,1
6,2
4,0
12,15
52,29
20,15
11,3
21,2
3,1
3,2
25,14
1,0
19,11
279,89
32,11
27,24
5,3
28,13
4,3
18,14
63,35
1,0
4,1
26,14
30,9
38,25
54,41
1,0
34,16
20,17
87,54
113,68
19,3
56,10
215,54
3,0
43,18
1,0
64,33
1,0
21,9
212,112
6,0
1,0
42,19
104,78
65,47
18,15
266,69
82,64
79,24
49,16
35,10
16,10
354,112
2,0
1,0
2,0
85,53
18,20
1,0
31,10
11,8
1,0
7,6
38,14
51,24
15,14
33,13
56,16
15,12
1,0
73,28
18,16
1,0
18,19
19,12
25,11
18,9
17,12
21,19
18,11
28,13
17,14
169,98
54,36
21,8
10,6
12,5
12,5
12,5
79,43
1,0
38,1
6,6
2,1
56,41
26,6
9,11
21,14
1,0
2,1
28,9
5,4
16,10
2,3
5,1
113,54
84,29
22,12
1,0
1,0
4,2
4,3
17,8
23,8
2,0
30,19
22,8
32,20
16,15
46,24
31,17
4,3
1,0
255,63
1,0
6,4
1,0
4,2
13,8
4,1
1,0
1,0
20,2
11,5
17,14
128,48
1,0
17,8
1,0
1,0
53,15
1,0
1,0
2,1
7,0
8,7
1,1
48,12
1,0
4,2
16,5
8,7
23,7
7,1
5,1
27,14
1,0
44,6
1,0
53,26
5,0
7,5
1,0
16,12
45,11
93,28
20,7
1,0
4,0
6,2
1,0
6,3
128,38
21,2
10,4
6,5
1,0
1,0
1,0
4,4
5,6
4,0
48,10
1,0
4,4
16,11
1,0
5,4
1,0
26,10
28,6
1,0
1,0
23,2
1,0
23,9
2,0
36,14
9,4
1,0
37,11
11,6
3,2
15,2
11,5
2,2
3,3
51,36
29,8
2,1
82,54
18,9
6,2
1,0
3,2
6,3
3,1
1,0
35,17
12,5
1,0
7,2
8,8
30,17
1,0
51,26
8,1
8,1
33,13
47,17
20,15
100,26
9,6
8,2
43,12
34,8
15,6
54,35
8,3
35,16
12,0
10,1
21,10
55,27
7,4
18,11
33,22
4,6
39,14
21,11
15,5
25,11
57,30
78,38
8,1
9,1
27,13
17,16
4,0
1,0
15,4
55,28
6,1
9,5
16,10
20,15
21,14
1,0
1,0
8,0
25,10
1,0
17,4
7,5
24,15
6,1
34,19
6,5
1,0
15,4
26,9
42,8
28,13
20,12
10,8
11,14
14,10
5,5
7,1
25,11
33,9
46,2
2,0
25,3
1,0
7,1
5,3
2,0
6,2
23,5
68,15
42,37
30,2
50,10
36,19
9,4
9,1
37,6
2,0
4,7
28,21
8,2
7,7
44,21
6,6
22,10
60,30
46,11
17,14
38,9
19,16
8,0
93,13
1,0
14,6
14,3
40,6
3,2
35,9
43,6
9,4
58,5
37,9
57,33
29,12
1,0
1,0
1,0
22,3
13,1
1,0
13,5
3,0
9,2
1,0
1,6
1,0
1,0
1,0
1,0
1,0
1,0
10,7
1,0
1,0
10,9
9,4
107,21
218,92
3,4
14,5
5,8
9,8
1,0
31,2
9,2
1,0
1,0
1,0
1,0
102,73
1,0
26,10
41,14
1,0
53,25
41,11
1,0
6,0
6,0
1,0
1,0
1,0
3,0
2,1
1,0
4,1
1,0
15,4
12,1
77,31
38,24
47,18
37,13
52,23
7,3
47,30
14,8
1,0
8,10
14,9
1,0
15,9
16,9
1,0
17,9
252,148
14,8
1,0
19,2
1,0
5,0
4,4
46,22
15,8
4,3
15,9
14,8
15,8
13,9
104,47
16,10
14,8
17,4
14,8
4,5
15,8
2,0
12,8
59,23
14,8
14,10
11,8
14,8
14,8
14,8
2,0
15,8
33,19
46,14
1,0
16,9
10,6
5,3
3,2
6,4
7,1
26,13
6,1
1,0
18,20
1,0
16,12
19,6
191,136
1,0
1,0
1,0
1,0
5,1
1,0
14,3
122,92
1,0
21,15
1,0
5,0
10,2
1,0
1,0
21,15
6,5
25,19
36,34
12,10
1,0
22,14
1,0
1,0
3,2
3,3
13,13
1,0
43,12
3,2
1,0
2,1
43,8
10,11
34,20
3,1
181,90
2,2
14,13
2,2
11,4
115,74
20,16
29,19
22,23
38,41
2,2
16,13
3,4
44,23
12,21
2,2
23,28
25,13
47,9
28,14
1,1
12,8
62,20
1,0
1,3
124,42
44,25
34,29
16,8
17,10
9,6
42,17
43,8
7,1
56,24
36,19
6,2
6,5
32,15
29,13
4,2
29,12
23,9
6,5
8,2
8,7
6,1
12,5
12,9
6,3
18,8
25,4
4,1
1,0
6,1
31,22
20,7
10,1
9,2
42,28
13,2
15,9
8,4
8,10
18,10
4,1
2,0
31,15
8,3
5,8
5,8
41,11
3,2
57,30
113,53
2,2
12,4
6,4
1,0
1,0
28,18
12,5
1,0
1,0
1,0
1,0
15,7
2,0
1,0
5,2
1,0
158,92
2,1
1,0
46,28
31,13
9,2
52,27
3,0
9,8
2,0
23,14
56,41
59,17
46,25
84,42
1,0
54,31
2,1
2,1
4,1
2,1
5,6
4,7
9,6
2,1
2,1
2,1
2,1
4,1
1,0
8,3
8,3
12,1
30,3
1,0
1,0
1,0
1,0
25,2
66,75
25,6
2,1
17,7
1,0
15,6
89,47
41,27
1,0
1,0
37,22
11,3
2,0
25,18
6,0
21,18
4,0
6,4
1,0
6,25
24,4
4,0
52,3
4,3
13,4
56,12
15,7
176,103
59,31
198,95
111,31
25,23
17,21
80,77
18,11
5,2
94,19
213,90
17,9
59,23
61,26
2,2
18,5
20,8
88,30
6,1
14,10
31,7
10,5
19,16
39,9
1,2
6,2
15,23
7,2
8,5
28,13
6,2
25,1
2,3
15,11
7,1
41,23
2,1
18,5
20,23
11,6
6,13
10,5
66,30
1,0
4,2
233,29
8,1
12,4
5,6
7,1
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,6
1,0
1,0
1,0
1,0
1,0
1,0
26,22
1,6
110,42
1,0
1,0
1,0
1,0
1,0
1,0
2,0
3,0
1,0
6,3
2,0
3,1
1,0
41,44
1,1
1,0
1,0
3,0
2,0
1,0
5,0
16,6
1,0
1,0
1,0
7,2
2,1
1,0
4,2
129,22
1,0
1,0
1,0
10,2
1,0
1,0
1,0
1,0
1,0
1,2
13,7
1,0
5,0
20,7
72,23
88,33
13,3
40,12
21,10
21,7
7,3
1,0
7,2
27,12
18,11
1,0
35,19
15,10
29,9
9,3
5,9
1,2
63,12
26,11
51,42
7,5
16,4
51,20
3,2
46,27
415,141
22,14
5,2
92,55
8,2
5,3
1,0
35,10
5,3
81,31
1,0
1,0
1,0
1,0
1,0
47,20
5,9
87,70
34,18
53,21
69,30
1,1
29,18
13,9
101,64
99,86
19,8
211,120
22,16
81,57
30,25
187,52
32,19
66,57
261,106
83,58
60,41
3,4
33,15
1,0
1,0
1,0
90,62
13,11
1,0
13,9
22,21
1,0
1,0
20,4
1,0
1,0
2,1
5,2
1,0
1,0
8,1
27,9
1,0
7,2
42,24
12,0
2,1
83,37
1,0
50,58
1,0
3,6
3,2
4,2
40,21
17,12
2,1
1,0
25,16
1,0
18,16
1,0
11,3
11,1
1,0
1,0
7,8
1,0
1,0
5,2
8,2
23,6
1,0
21,3
12,10
1,0
12,7
48,29
1,0
33,30
6,1
1,0
7,6
50,37
20,16
28,20
12,11
1,3
14,5
15,8
54,45
15,11
45,35
42,53
14,6
10,16
30,16
59,16
33,25
6,5
13,4
26,15
122,22
21,12
21,13
31,18
19,11
11,16
12,11
31,10
22,13
18,9
17,16
11,10
28,32
27,12
10,11
25,12
36,16
19,9
21,18
72,68
48,24
21,13
9,3
44,9
56,54
1,0
8,6
3,4
57,19
159,45
1,0
11,6
4,1
154,115
20,9
37,57
11,3
2,0
100,23
1,0
25,29
11,1
50,16
4,6
6,5
12,5
52,16
190,65
108,37
2,0
11,4
4,1
13,2
3,0
16,5
10,15
45,32
26,8
4,1
19,4
11,16
251,135
31,18
31,12
26,22
19,3
17,1
18,2
16,10
15,14
11,13
1,0
29,25
26,16
92,28
36,6
17,8
25,15
23,18
19,11
13,3
4,4
37,17
26,9
32,12
37,12
17,8
30,10
29,10
16,3
28,4
31,15
16,9
57,26
31,8
6,2
129,50
26,13
51,35
13,4
5,4
63,33
12,9
72,3
14,5
74,29
48,26
192,162
15,14
41,10
42,8
89,17
33,14
9,8
11,9
6,5
26,18
15,7
14,19
118,62
62,38
49,27
139,67
91,42
7,2
7,0
2,0
3,1
1,6
37,33
3,0
20,8
56,29
16,6
1,0
308,41
1,1
18,17
25,10
47,29
8,9
8,3
9,4
2,1
11,1
10,12
25,12
58,40
102,53
43,19
15,12
2,0
1,0
3,0
1,0
14,8
47,6
1,0
14,8
1,0
10,0
14,4
8,4
35,7
11,6
38,6
24,13
27,8
5,8
5,8
42,39
3,8
169,85
2,2
14,13
2,2
53,8
11,4
115,68
20,16
29,19
43,34
2,2
36,30
2,3
44,17
163,98
13,21
2,2
25,13
35,8
29,15
62,20
1,0
24,9
145,46
21,9
5,2
8,10
3,0
1,0
1,0
1,0
3,1
11,5
1,0
17,3
1,0
18,8
1,0
18,8
1,0
208,123
1,0
1,0
1,0
1,0
17,3
1,0
28,9
1,0
4,5
21,9
1,0
1,0
1,0
6,3
1,0
1,0
17,3
10,4
1,0
71,36
7,0
1,0
1,0
21,9
1,0
1,0
1,0
1,0
1,0
16,11
2,6
1,0
18,8
16,11
16,11
1,0
1,0
18,3
1,0
54,41
1,0
12,10
6,4
45,25
1,0
11,6
9,7
14,12
6,6
2,1
94,25
7,6
1,0
1,0
6,4
10,5
50,28
6,4
13,7
1,0
1,0
1,0
27,18
23,14
1,0
1,0
38,10
42,20
6,0
2,2
5,9
8,6
9,10
12,13
4,1
1,1
12,13
11,12
31,15
120,59
18,5
1,0
24,12
28,23
1,1
9,6
10,4
2,0
8,8
2,0
3,3
46,14
2,0
1,0
1,0
7,6
4,2
10,2
6,2
1,0
17,7
10,8
1,0
1,0
12,2
1,0
4,0
107,22
29,7
1,0
14,4
8,1
85,31
6,5
16,63
23,22
10,5
61,20
48,18
46,25
6,4
53,11
5,2
36,23
44,9
2,3
8,3
19,12
22,17
4,0
7,7
1,0
1,0
1,0
3,19
4,6
2,0
5,3
1,0
1,1
1,1
1,0
1,0
1,0
1,0
1,0
34,25
1,0
1,0
1,0
1,2
1,0
1,1
3,4
1,0
3,2
1,1
1,0
2,0
1,1
1,1
1,0
1,1
5,14
1,0
1,2
1,0
1,2
1,0
11,6
1,1
3,5
8,7
1,1
1,1
1,0
5,2
2,0
1,0
1,0
1,0
2,0
13,5
1,0
2,0
8,7
3,0
8,6
66,24
12,9
2,9
12,6
4,3
3,10
1,2
2,0
1,0
1,0
2,3
7,24
5,5
1,0
4,5
1,0
1,12
32,13
1,0
28,3
1,0
8,5
12,4
1,0
1,0
1,0
1,0
1,0
3,3
5,2
7,6
1,0
6,2
1,0
16,6
57,23
5,2
1,0
1,0
10,6
1,0
42,20
16,1
1,0
5,1
6,1
9,5
13,0
19,8
5,1
1,0
1,0
8,5
28,21
1,0
12,8
40,28
47,9
3,0
5,5
1,0
114,42
87,38
8,2
17,3
83,17
2,0
17,10
1,0
2,0
10,1
256,124
3,2
26,9
3,2
8,2
8,3
2,0
10,11
6,1
13,3
7,4
24,10
1,0
15,12
1,0
25,1
19,10
6,4
2,0
14,14
21,16
8,2
1,0
4,0
55,21
21,3
37,24
27,25
46,9
3,2
5,1
3,2
9,7
3,1
2,0
10,3
50,25
77,35
1,0
3,0
32,3
4,0
32,7
5,3
11,7
48,12
5,3
15,1
46,13
25,20
46,33
68,37
16,6
1,0
1,0
68,27
9,11
33,12
4,3
32,2
2,0
1,1
8,0
11,7
3,3
5,1
4,2
1,0
9,1
12,3
2,0
51,33
24,11
20,21
28,12
2,4
11,11
29,23
1,0
12,12
1,0
10,2
3,0
8,15
86,51
28,8
112,46
16,13
7,9
74,15
172,49
303,121
24,14
1,0
15,9
23,9
27,19
93,39
9,10
7,4
9,5
12,15
2,0
7,6
13,5
12,7
11,5
12,8
6,5
6,5
116,88
26,14
57,26
3,0
6,3
42,25
78,53
11,7
21,16
1,0
4,2
1,0
18,19
216,103
4,4
83,13
1,0
4,4
5,4
22,17
71,42
9,11
5,6
1,0
1,0
1,0
1,0
8,3
3,1
14,12
127,56
28,8
1,0
86,57
31,16
6,3
26,6
53,35
1,0
40,25
38,29
62,9
8,10
1,0
54,20
10,7
1,0
1,0
56,30
1,0
9,13
10,11
337,103
69,17
57,9
4,2
67,32
41,19
12,13
8,4
26,7
1,0
8,4
55,32
58,13
58,51
70,23
5,6
106,44
3,2
1,0
7,2
69,63
29,7
6,2
47,2
37,37
45,27
23,22
19,17
1,0
23,15
1,0
16,8
9,5
11,2
313,134
253,124
135,62
13,0
1,0
1,1
4,2
21,24
9,2
1,0
28,19
12,9
4,0
28,2
2,0
1,0
54,18
19,10
30,15
2,0
1,0
96,41
5,3
5,6
15,16
1,0
2,0
1,0
3,0
11,8
181,80
49,32
97,47
5,2
2,0
12,7
15,15
1,0
39,20
3,0
31,7
28,14
12,7
9,7
19,8
5,3
78,37
1,0
1,0
51,29
2,0
131,79
1,0
9,2
72,74
124,63
124,62
23,12
29,3
25,10
2,2
6,9
1,0
112,34
4,3
183,28
4,0
39,22
5,6
1,0
62,28
28,10
21,13
4,0
8,14
10,6
152,49
21,14
2,2
44,16
1,0
4,3
51,25
5,6
2,0
13,5
39,13
9,5
9,14
35,1
2,0
25,13
1,0
71,27
11,3
5,6
1,0
8,6
28,10
91,35
3,0
57,49
17,3
11,12
6,5
2,0
1,0
2,0
2,1
1,0
3,5
11,8
7,2
1,0
1,0
7,7
36,14
71,21
81,35
24,19
46,21
9,2
1,0
1,0
22,16
1,0
12,7
6,2
24,17
5,0
1,0
6,0
29,10
13,3
6,3
25,19
2,0
27,17
69,25
81,33
3,1
11,2
48,25
3,1
4,1
134,14
23,7
1,0
5,3
25,11
18,9
7,1
2,0
117,56
4,1
1,0
14,5
7,3
3,0
7,6
39,8
17,9
5,5
9,3
67,43
9,4
16,4
312,116
666,273
100,19
4,2
273,61
19,0
15,9
64,26
11,11
2,0
67,35
11,14
599,253
128,47
24,24
110,56
32,16
23,14
244,80
90,36
8,1
29,7
189,52
21,8
2,0
1,0
45,14
55,5
4,3
6,1
72,23
130,64
18,10
21,23
1,10
23,17
41,33
161,52
29,24
27,11
12,11
4,5
46,46
13,23
15,6
51,10
22,4
18,9
2,0
3,0
1,0
3,2
11,5
65,26
3,2
361,103
4,1
54,5
1,0
1,0
30,8
17,8
4,1
6,5
1,0
19,12
241,101
11,13
3,2
42,13
39,11
35,25
14,16
9,7
12,7
17,17
3,0
3,3
42,22
34,21
3,0
25,4
105,8
45,25
15,6
3,2
8,12
1,0
32,23
3,0
36,33
4,2
10,3
110,23
23,17
2,0
3,2
84,30
62,33
1,0
10,4
11,4
243,54
94,42
16,3
9,9
172,42
176,103
56,25
1,0
10,5
12,8
13,15
5,6
1,0
19,15
1,0
5,6
35,29
13,5
64,40
19,9
89,64
1,0
1,0
10,5
13,4
3,0
17,7
1,0
21,26
6,1
10,7
200,56
5,1
16,8
1,0
94,40
35,21
6,2
1,0
42,11
73,12
24,17
4,0
27,7
6,1
1,0
4,1
2,1
97,33
1,0
195,66
29,3
3,0
54,19
8,2
1,0
12,3
5,3
13,1
6,0
6,1
27,6
49,14
56,34
1,0
1,0
37,33
92,58
1,0
36,8
1,0
5,2
2,0
1,0
10,1
28,39
3,1
1,4
27,9
15,9
39,16
38,7
14,3
46,8
1,0
9,1
31,12
57,26
5,6
6,1
99,39
28,12
10,2
83,45
1,0
32,13
97,64
15,2
6,2
4,1
50,34
3,0
2,1
7,6
138,64
1,0
39,22
5,0
1,1
32,17
60,8
1,0
1,0
13,1
47,15
3,4
10,4
17,9
4,3
20,5
7,1
8,0
2,0
48,9
20,1
5,1
1,4
51,12
7,1
1,0
8,2
7,2
39,12
46,22
1,0
26,24
1,0
31,16
7,1
21,8
3,0
16,5
57,20
8,2
66,24
1,0
6,3
1,0
14,13
20,9
6,1
7,0
3,0
82,35
5,3
4,1
10,3
14,18
1,0
37,11
1,0
1,0
27,11
1,0
10,1
15,3
1,0
14,13
33,26
5,2
90,85
63,43
61,42
21,6
12,3
1,0
1,0
1,0
9,1
1,0
80,14
5,1
9,13
30,29
28,6
1,0
14,8
44,24
1,0
10,3
2,0
1,0
1,0
25,13
6,1
33,23
8,2
1,0
1,0
47,40
4,2
1,0
17,6
1,0
41,21
1,0
4,3
5,1
6,2
4,1
1,0
1,0
7,2
1,0
15,5
6,1
53,34
7,3
10,3
10,3
27,11
1,0
138,59
1,0
1,0
15,2
28,14
11,2
74,22
1,0
21,5
26,8
1,5
4,1
6,2
27,14
9,1
8,0
14,12
8,1
4,4
1,0
1,0
1,0
2,0
3,0
10,1
102,32
5,5
35,23
6,4
21,3
56,21
5,3
14,5
2,0
2,0
2,0
48,26
213,56
192,47
1,0
76,0
25,15
192,47
107,66
22,18
43,28
14,5
5,6
28,12
73,43
30,17
21,6
138,96
3,2
173,94
34,37
3,1
19,20
58,51
17,14
16,21
7,10
1,1
166,48
7,4
4,1
6,6
23,9
15,7
12,4
1,0
20,9
3,1
3,2
26,11
2,1
5,1
5,0
15,8
6,1
13,3
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
4,1
1,0
135,87
1,0
1,0
1,0
85,51
1,0
1,0
1,0
1,0
17,5
6,6
44,30
1,0
9,10
1,0
8,2
1,0
1,0
1,0
74,49
95,49
1,0
1,0
1,0
115,62
1,0
1,0
1,0
1,0
1,0
72,51
1,0
8,4
1,0
20,4
8,6
5,1
288,38
91,71
107,23
5,5
1,0
99,22
1,0
5,5
8,7
96,0
18,10
15,14
7,10
47,19
19,16
22,7
22,14
3,1
67,32
39,10
82,46
9,7
72,68
79,59
38,11
6,1
42,27
2,0
13,12
300,113
294,52
16,5
26,9
10,3
24,7
23,10
6,6
25,15
1,0
52,10
4,5
9,4
88,29
9,5
16,13
32,7
135,97
1,0
35,52
1,0
22,6
21,2
36,16
50,13
8,0
6,9
35,19
93,38
12,1
44,7
6,0
1,0
41,11
51,37
1,0
1,0
29,2
1,2
1,0
15,1
190,38
2,0
19,1
33,7
6,2
132,88
1,0
80,48
26,17
16,6
181,103
27,1
1,0
31,20
32,3
39,36
11,12
4,2
1,2
1,0
34,20
1,0
53,24
2,2
12,4
17,3
20,3
46,43
1,0
42,29
109,28
10,8
18,34
1,0
7,4
1,0
1,0
1,0
4,1
26,1
5,1
1,0
23,1
154,88
1,0
1,0
19,15
18,1
1,0
1,0
2,0
1,0
1,0
27,14
200,110
3,2
41,38
53,8
94,87
1,0
18,1
1,0
6,5
7,4
1,0
1,0
208,15
11,7
20,8
1,0
24,2
1,0
4,2
3,0
12,1
1,0
82,48
1,0
3,1
5,3
74,192
7,2
2,2
1,0
23,14
48,1
1,0
1,0
21,4
1,0
215,190
32,1
5,0
1,0
34,21
1,0
14,8
20,5
9,2
43,18
1,0
10,3
1,0
1,0
145,32
16,22
14,15
16,6
1,1
24,11
1,0
1,0
6,1
28,12
73,51
15,7
41,28
29,10
1,0
4,2
3,2
44,28
8,4
1,0
1,0
14,7
1,0
9,7
24,13
8,9
1,0
1,0
3,2
4,1
3,2
42,9
7,0
42,30
1,0
12,3
1,0
73,39
27,14
6,7
18,8
9,2
9,4
113,46
8,6
19,5
1,0
1,0
44,5
30,3
8,1
4,3
19,7
1,0
16,1
1,0
2,0
1,0
42,17
12,3
18,6
1,0
1,0
21,4
1,0
20,0
95,30
1,0
36,5
4,1
64,24
21,2
35,14
1,0
1,0
7,4
43,22
18,10
9,3
29,10
1,0
1,0
8,6
50,15
13,5
10,3
10,2
61,18
5,1
26,21
11,9
9,6
5,4
38,33
16,12
5,4
9,5
20,18
18,16
5,3
81,77
17,16
21,20
9,7
79,67
15,14
17,15
3,2
3,2
8,7
13,12
3,2
3,2
12,10
32,26
12,11
7,5
18,14
17,16
10,8
7,5
7,6
17,10
7,5
97,81
26,22
9,7
27,18
5,4
7,5
6,5
28,25
10,8
5,4
20,15
11,10
9,7
8,7
9,6
7,5
7,6
7,5
26,21
21,18
11,10
5,4
16,14
73,43
3,2
7,6
6,5
13,11
7,5
5,3
78,76
41,39
11,8
7,6
88,69
72,69
79,75
7,6
15,14
7,6
16,13
18,10
33,32
12,10
7,5
3,2
5,4
9,7
5,4
5,4
9,7
5,4
24,21
15,12
15,12
10,9
12,10
8,7
6,5
23,16
7,6
6,5
42,40
17,16
50,47
5,4
6,4
4,3
67,65
26,24
34,30
7,5
7,6
46,45
23,17
13,11
7,6
3,2
33,28
8,7
10,8
9,7
22,15
16,14
33,23
88,84
3,2
28,27
15,14
5,4
7,6
23,18
19,17
5,4
22,18
81,53
7,6
5,3
13,11
19,15
7,5
5,4
22,21
7,5
3,2
9,8
7,6
3,2
7,5
17,14
51,49
16,14
9,8
33,28
9,7
31,24
15,14
86,66
33,23
26,23
24,20
8,7
17,13
5,4
5,3
9,7
12,10
7,6
4,3
3,2
40,35
17,15
6,5
8,7
14,13
23,20
12,11
45,42
51,44
43,33
16,12
14,11
7,6
33,25
19,18
55,51
6,5
7,6
7,5
71,69
7,6
9,7
32,29
5,4
21,16
12,10
21,19
7,6
3,2
6,5
15,11
11,8
7,6
5,3
26,22
13,8
7,5
7,6
14,10
7,5
7,5
13,11
7,5
5,4
3,2
7,5
3,2
15,14
10,9
7,5
9,8
3,2
8,7
11,8
7,4
3,2
12,11
23,17
16,14
47,46
15,12
13,11
11,10
49,38
19,14
21,20
30,29
18,17
23,19
8,6
5,4
6,4
13,10
8,7
7,6
7,6
9,8
7,5
12,9
16,15
24,23
24,17
6,5
17,12
7,6
21,16
3,2
11,9
14,11
9,5
11,10
9,8
6,5
25,22
7,5
6,5
8,7
14,11
61,52
81,72
5,3
83,60
74,71
13,11
33,29
18,13
7,5
5,4
21,15
9,8
3,2
13,11
15,13
11,7
5,4
36,24
4,3
9,6
54,50
18,15
5,4
19,18
9,8
21,12
7,6
6,5
11,10
26,24
4,3
20,17
3,2
6,5
5,4
9,7
5,4
12,11
16,13
22,17
48,46
5,4
28,25
15,14
21,13
8,7
8,7
8,7
7,5
10,9
9,5
11,9
11,8
5,4
5,3
33,32
12,10
31,21
9,8
16,13
4,3
5,4
13,9
5,3
11,10
14,11
5,3
28,23
21,14
7,6
64,43
5,4
16,14
28,25
8,7
13,12
15,11
3,2
19,17
7,6
38,37
14,10
5,3
9,8
8,6
3,2
5,4
5,4
18,17
12,9
17,16
3,2
3,2
13,12
5,4
96,81
73,55
8,7
73,66
12,11
7,5
3,2
42,37
30,28
8,7
3,2
10,9
8,5
5,3
5,4
15,14
3,2
15,13
3,2
14,13
7,6
7,6
3,2
5,4
6,4
10,8
24,23
5,4
37,31
7,4
5,4
7,6
3,2
11,10
64,60
65,60
34,33
11,8
5,4
20,15
5,4
17,13
13,12
7,6
5,4
11,10
7,5
9,7
3,2
3,2
7,5
26,21
7,5
7,6
9,7
7,5
9,7
38,34
9,7
16,15
15,11
34,30
82,74
5,3
5,4
46,40
45,42
45,40
23,19
8,7
6,4
3,2
28,20
5,4
3,2
9,8
9,6
5,4
9,8
16,13
9,7
11,9
6,5
3,2
23,17
19,14
22,19
9,8
13,12
11,8
13,9
15,10
12,11
5,4
5,4
42,38
34,32
73,60
7,6
40,33
7,6
3,2
7,6
15,11
66,62
20,14
36,35
9,6
14,13
11,10
11,6
7,5
11,8
22,20
7,6
19,15
9,8
5,3
7,5
7,5
7,4
6,5
39,33
10,8
9,7
8,7
16,13
21,19
34,22
8,7
18,13
7,5
31,25
3,2
9,7
3,2
75,67
3,2
5,4
7,6
60,53
3,2
26,23
9,8
46,44
5,4
5,3
6,5
22,17
37,24
7,6
30,19
10,9
15,14
5,3
17,16
13,10
20,16
11,10
5,3
7,5
5,3
25,21
5,4
51,46
3,2
5,4
11,9
9,8
3,2
7,6
11,10
8,7
13,11
12,10
3,2
7,5
8,7
39,30
9,8
8,7
19,16
6,5
5,4
5,3
15,11
3,2
9,8
74,55
51,44
3,2
8,7
14,12
29,24
8,6
5,4
8,7
22,17
6,5
63,55
11,10
10,8
5,4
11,8
7,6
50,38
10,9
24,23
7,6
23,17
7,6
23,21
5,3
5,4
52,50
27,22
15,13
46,41
79,70
5,4
51,47
7,6
19,18
7,5
8,7
11,9
7,6
3,2
5,3
10,6
7,6
7,5
3,2
3,2
15,14
5,4
44,40
50,48
9,8
9,7
7,4
8,6
10,8
27,18
8,7
11,8
37,35
7,6
8,7
18,14
11,9
18,17
7,6
5,3
3,2
69,64
